user_id,degree,weighted_degree,cp_label,is_core
2155195b-5979-5a02-940e-44a63bc4927c,102,23.999999999999947,0,True
2c99d9b7-61cc-50f0-9eb1-bd96259017e6,34,7.600000000000005,0,True
aae41ded-e0cf-5cdd-86d1-c9239297126e,22,5.200000000000003,0,True
697474f1-a839-5f5d-8c8e-155883692769,23,5.000000000000002,0,True
501e9847-4a97-5627-b9d6-628219b787b6,21,4.8000000000000025,0,True
e7090168-9611-5b1c-a448-1bc22458cbb2,20,4.600000000000002,0,True
66a13e7c-f282-51ff-8a38-5a15f3bd5471,11,4.000000000000001,1,False
2239d673-47ed-502c-bba1-14f76e877598,15,3.800000000000001,0,True
5579dd13-99a9-5fb8-98d2-7fcfa5528c10,12,3.2000000000000006,0,True
151c2022-0613-5947-a8cf-3008204f21f9,14,3.2000000000000006,0,True
67e634d5-8ca7-5de5-9771-e04321e3e196,12,3.000000000000001,0,True
a18d59d1-ec9f-5818-acdb-86d17ec48e2a,11,2.8000000000000003,0,True
132363f4-78f6-5cf9-9787-646b0547212a,10,2.6,0,True
6ec5fc7e-e724-50c8-a588-978a0dae741e,9,2.4,0,True
115d8d45-56fa-5423-97c5-0c6dc5dbbee4,11,2.1999999999999997,0,True
5a34df6f-7902-5d74-a298-e41f6fe82434,10,2.1999999999999997,0,True
ae47e6a9-b41c-5a12-900f-394a14ef5094,7,1.9999999999999998,1,False
f549fadd-fc83-5c47-b694-293fdf14b4a1,10,1.9999999999999998,0,True
ebb8cf3b-1f8d-5097-ad36-545ec304898f,10,1.9999999999999998,0,True
c0f242ec-bfc3-57f7-80a0-f92264fa53ac,7,1.5999999999999999,1,False
1251170d-2e00-55e3-b6ee-e9af65fd3d23,6,1.4,1,False
4b11a087-7035-5975-bbd3-220835883af3,7,1.4,1,False
754337d3-86c0-5781-b04c-b7d7f7d2e470,5,1.4,1,False
c2eadfb3-05a3-55e3-9d40-4ca45b904fb5,7,1.4,1,False
ec8608f5-8917-52d7-84ae-3b8c8824332e,6,1.4,1,False
98ee72c0-feab-547a-9be7-e485feb66285,5,1.2,1,False
20f8ff43-1634-5854-a0c6-6133c80e7a79,4,1.2,1,False
ea572a40-6550-5ee4-8000-2f0e7494eee0,5,1.2,1,False
e369c1e6-e12f-5aa3-bb25-bf2f7853d176,5,1.2,1,False
02321882-9127-5f21-b204-e02123ba3ba2,1,1.0,1,False
f91f427e-ab31-5276-b151-c17e9a157a61,3,1.0,1,False
453189b3-f2f6-541c-935f-c6098206d080,3,1.0,1,False
1619be6c-f2f7-52d3-b974-8457f1420480,5,1.0,1,False
9fa5a1d0-49b4-5ccf-b217-870906078bf6,4,1.0,1,False
505be582-45d4-556d-897a-f4f01bf2a30b,5,1.0,1,False
40fe4342-ecd1-5e10-8461-b30d9f31cb1a,4,1.0,1,False
0aa9bdc7-bd8f-5102-881b-8c8a38c1abc9,4,0.8,1,False
5430fa9e-aade-5749-9159-298ddc9194a9,4,0.8,1,False
f1b6434d-897e-5100-b4cf-afa48b138393,4,0.8,1,False
cf1b8d7a-6e3e-5fc7-b21e-89e9b711f9b5,4,0.8,1,False
957cdd47-f4bc-563a-8cee-c054105f283d,4,0.8,1,False
83060790-1841-5711-babf-08de7d3b29ff,4,0.8,1,False
80bed6d7-e668-50b3-94e0-03fe4a6c6c30,2,0.8,1,False
90dcc096-5e3c-5226-9394-126a0212649e,3,0.8,1,False
88b77b5c-3223-547a-95fc-3a6db201da33,4,0.8,1,False
