user_id,degree,weighted_degree,cp_label,is_core
2155195b-5979-5a02-940e-44a63bc4927c,60,13.399999999999984,0,True
2c99d9b7-61cc-50f0-9eb1-bd96259017e6,44,9.2,0,True
aae41ded-e0cf-5cdd-86d1-c9239297126e,32,7.400000000000004,1,False
f56d2567-e6a9-500f-a1f2-f4bb22e78a5a,26,6.000000000000003,1,False
505be582-45d4-556d-897a-f4f01bf2a30b,15,3.400000000000001,1,False
7344af8d-1495-53c6-8395-9da635b7e881,12,3.000000000000001,1,False
da09fbdc-d5fb-5cf9-9c06-be1275eccaa9,14,3.0000000000000004,1,False
0bb599ba-de81-5f70-9eec-cc15a4f2ddf2,12,2.6,1,False
66a13e7c-f282-51ff-8a38-5a15f3bd5471,12,2.6,1,False
7e64e3d3-6d3f-51f6-a5d9-22978390a9fb,11,2.4,1,False
58cbf107-9c79-5d24-99ca-143084392d8d,5,2.4,1,False
f3a9f393-5e95-5455-af7b-f7c59fc46d57,11,2.4,1,False
58e78302-3bbb-56ec-b33a-74e8f6a0770c,10,1.9999999999999998,1,False
09c3d0ef-68ec-5987-a49e-d5a3fb876422,7,1.9999999999999998,1,False
e7090168-9611-5b1c-a448-1bc22458cbb2,10,1.9999999999999998,1,False
501e9847-4a97-5627-b9d6-628219b787b6,8,1.7999999999999998,1,False
33064024-7fd1-556a-bee5-37d750d47df0,6,1.5999999999999999,1,False
f74addd2-92f3-5fc3-a474-bf32c0b16d82,8,1.5999999999999999,1,False
80bed6d7-e668-50b3-94e0-03fe4a6c6c30,7,1.5999999999999999,1,False
1251170d-2e00-55e3-b6ee-e9af65fd3d23,8,1.5999999999999999,1,False
679a05dc-95b7-5648-9af9-853d4570d723,3,1.4000000000000001,1,False
20a08f13-da5d-525a-bc80-607efd367c89,7,1.4,1,False
aa9f0a8f-4ad4-56d3-9d89-f6214ec1b9fd,6,1.4,1,False
7c0230c2-15e6-5bb0-b90d-248364f1912b,5,1.4,1,False
ffab09b7-a817-5378-bce2-34d8a655f84a,7,1.4,1,False
ccde743e-475e-58ea-9b18-909b842adea4,5,1.2,1,False
a0a30146-5b01-52a0-8a5b-c8e41f895231,6,1.2,1,False
9650d327-9b9f-5448-a0ba-33efd40f8230,5,1.2,1,False
6c625f86-1082-5db0-86a0-d20b416d6867,6,1.2,1,False
00c3a34b-adfe-5067-9d15-8d70a1d6ff7c,6,1.2,1,False
3c78e682-127a-5e1e-98f4-06b05541278d,5,1.2,1,False
151c2022-0613-5947-a8cf-3008204f21f9,4,1.0,1,False
77f7adc7-58d6-5cd3-915b-16b098e112ef,4,1.0,1,False
a3b4f402-1cdc-5638-83a5-2dbd15291485,5,1.0,1,False
1bf462a8-b47b-5aa8-bfdd-83839c88dc26,5,1.0,1,False
c2eadfb3-05a3-55e3-9d40-4ca45b904fb5,5,1.0,1,False
b575b9b7-eb79-5076-b3d7-1699c9739ac0,5,1.0,1,False
0e407398-8553-5867-afd2-35b2a01de6f3,5,1.0,1,False
e94add60-343c-56e9-b7e0-2f5794c97f12,5,1.0,1,False
7bac54fb-6fb6-5559-a7a2-de86c53e9e43,4,1.0,1,False
40fe4342-ecd1-5e10-8461-b30d9f31cb1a,5,1.0,1,False
f5bfbbdd-0899-583d-9863-e20f979e4dbe,5,1.0,1,False
1a57621d-4ab4-5e44-980a-0caa5be9bc4b,5,1.0,1,False
ce3f4c3b-d9c5-5c02-8836-d4f93e2d9e83,3,0.8,1,False
ea4a6bcb-d395-5014-82af-92fae043c0d7,4,0.8,1,False
6221da71-cfb5-5af7-bed3-649b94d0f8bd,1,0.8,1,False
ae116e4b-de1c-5299-8238-b08beff68df2,3,0.8,1,False
c140d641-c263-5529-8cf8-53693ac6bed4,4,0.8,1,False
7f70e231-3517-5953-8763-585346a042fe,3,0.8,1,False
06552cba-f488-5404-9c0d-279dce694b7e,4,0.8,1,False
51d904f2-7f42-5d92-bb32-5386c5790ffa,4,0.8,1,False
094818ca-45d9-5ba6-a85b-7866e6eca602,2,0.8,1,False
7374b5b4-36b8-5ed1-802d-ec0a1c3a3c9e,2,0.8,1,False
bc8ac773-8188-52d4-b2d1-46c1d7bfa6fe,4,0.8,1,False
2febd849-3eea-5b73-bcf8-e1338a4872cc,4,0.8,1,False
f17a4714-ddf5-5182-a699-5a71610dea39,3,0.8,1,False
4e760b7d-201a-5b2e-b761-e3b7474a1d55,2,0.6000000000000001,1,False
fef8be3d-d32c-5f1c-886d-a6db2f323dda,3,0.6000000000000001,1,False
ac701883-44d9-524c-9da1-b0d182084201,3,0.6000000000000001,1,False
8157eaaa-06b6-573d-912b-48f051a0fb43,3,0.6000000000000001,1,False
2b3671a4-0788-5e5c-8601-d975d878befa,2,0.6000000000000001,1,False
6d0f61fc-4dfd-5d4e-a364-d5f19d5e6a6a,3,0.6000000000000001,1,False
957cdd47-f4bc-563a-8cee-c054105f283d,3,0.6000000000000001,1,False
4e5da845-c97c-5efb-bb49-d598ef68d0b7,2,0.6000000000000001,1,False
e49dde09-bb29-5903-8545-d5688cea85ff,3,0.6000000000000001,1,False
bd207477-837b-5acc-8f7a-b8f5d0944ee1,3,0.6000000000000001,1,False
996d0454-b677-5e29-8d60-c54671ad6a3b,3,0.6000000000000001,1,False
ed6dab17-4a38-5b38-985a-35c1e529fa7f,3,0.6000000000000001,1,False
4bb0484d-6cfb-55b1-81fe-ccd5ec4736b4,3,0.6000000000000001,1,False
9acbe59d-5619-5032-95e2-0f6519911575,2,0.6000000000000001,1,False
5781a587-a42b-5f5b-a4d4-17739d3a3ed1,3,0.6000000000000001,1,False
67e634d5-8ca7-5de5-9771-e04321e3e196,3,0.6000000000000001,1,False
7d42dca4-a99e-5ba6-81c3-c2b4018dc85d,1,0.6,1,False
7467c238-cc73-5a04-af18-92dabb498ce5,2,0.4,1,False
