user_id,degree,weighted_degree,cp_label,is_core
2155195b-5979-5a02-940e-44a63bc4927c,63,10.285714285714286,0,True
aae41ded-e0cf-5cdd-86d1-c9239297126e,59,9.428571428571432,0,True
2c99d9b7-61cc-50f0-9eb1-bd96259017e6,35,5.85714285714286,0,True
71ede65e-9b32-58a1-83b1-e1879eac5c52,23,5.571428571428575,1,False
0bb599ba-de81-5f70-9eec-cc15a4f2ddf2,35,5.428571428571431,0,True
501e9847-4a97-5627-b9d6-628219b787b6,22,3.4285714285714275,1,False
9fa5a1d0-49b4-5ccf-b217-870906078bf6,20,3.2857142857142847,1,False
58e78302-3bbb-56ec-b33a-74e8f6a0770c,16,2.7142857142857135,1,False
6ec5fc7e-e724-50c8-a588-978a0dae741e,15,2.5714285714285707,1,False
1251170d-2e00-55e3-b6ee-e9af65fd3d23,13,2.428571428571428,1,False
66a13e7c-f282-51ff-8a38-5a15f3bd5471,14,2.428571428571428,1,False
f6b81ea5-cae7-5618-912a-3afbdcf22f70,11,2.1428571428571423,1,False
e695cebe-fac8-51dc-bb73-85772502e6d5,15,2.1428571428571423,1,False
ae47e6a9-b41c-5a12-900f-394a14ef5094,8,1.9999999999999996,1,False
640f8132-bfc8-5f50-a3e2-36189d18d684,13,1.9999999999999993,1,False
697474f1-a839-5f5d-8c8e-155883692769,9,1.7142857142857137,1,False
8212640e-3416-55ca-b4d9-47426158a1ce,11,1.571428571428571,1,False
ccde743e-475e-58ea-9b18-909b842adea4,10,1.4285714285714282,1,False
58cbf107-9c79-5d24-99ca-143084392d8d,7,1.4285714285714282,1,False
1e7f89db-99d4-57c2-8a8f-147a0014c329,9,1.2857142857142854,1,False
da09fbdc-d5fb-5cf9-9c06-be1275eccaa9,7,1.2857142857142854,1,False
f9e7520f-487b-5010-8699-2e58d7a90054,8,1.2857142857142854,1,False
ddf6c836-059d-5083-a304-f6c370fd8b43,2,1.1428571428571428,1,False
8e2d5963-5705-511c-aa30-2a4dc9941757,8,1.1428571428571426,1,False
a80aa94b-5878-537b-8f99-5536d878c5ee,8,1.1428571428571426,1,False
