user_id,degree,weighted_degree,cp_label,is_core
2155195b-5979-5a02-940e-44a63bc4927c,97,20.500000000000004,0,True
aae41ded-e0cf-5cdd-86d1-c9239297126e,35,7.0000000000000036,0,True
501e9847-4a97-5627-b9d6-628219b787b6,30,5.500000000000001,1,False
ae47e6a9-b41c-5a12-900f-394a14ef5094,19,4.499999999999999,1,False
0904032d-a279-547a-ae4b-df15d5169b2b,21,3.9999999999999987,1,False
66a13e7c-f282-51ff-8a38-5a15f3bd5471,15,3.4999999999999987,1,False
267acc41-1451-5585-a434-03720bd80a8a,14,2.999999999999999,1,False
96de23b6-8953-554b-b1bb-6c7babae30ab,13,2.999999999999999,1,False
709ce883-3e10-5dff-b983-1cc1a4519acc,16,2.8333333333333326,1,False
640f8132-bfc8-5f50-a3e2-36189d18d684,14,2.4999999999999996,1,False
83060790-1841-5711-babf-08de7d3b29ff,11,2.4999999999999996,1,False
13709025-b960-55dc-934a-f68bd100cbb5,12,2.0,1,False
d6313943-8cc2-5284-9ead-f8b8b021730b,9,2.0,1,False
c2eadfb3-05a3-55e3-9d40-4ca45b904fb5,11,1.8333333333333335,1,False
0c7a667d-f16f-5019-b888-b529bf388108,10,1.8333333333333335,1,False
8257c491-69b4-5813-9a2b-8b3a6ed3d8c7,10,1.6666666666666667,1,False
b278acff-339e-50fa-a34c-42b2fe174622,9,1.6666666666666667,1,False
58cbf107-9c79-5d24-99ca-143084392d8d,7,1.6666666666666667,1,False
ec8608f5-8917-52d7-84ae-3b8c8824332e,9,1.5,1,False
0f72467b-3af0-5428-a1c5-694c23ac90cc,9,1.5,1,False
f4fc4a2e-fa61-532e-adde-4e1717c4fce2,8,1.5,1,False
aa28de8e-a70c-5091-8c58-9b181d8127e3,9,1.5,1,False
754337d3-86c0-5781-b04c-b7d7f7d2e470,7,1.3333333333333333,1,False
cbe70100-568a-5f0b-b8c2-6e9ef3f1eab6,7,1.1666666666666665,1,False
c158eb03-fc95-5965-bb3c-5848afa5c738,7,1.1666666666666665,1,False
