user_id,degree,weighted_degree,cp_label,is_core
2155195b-5979-5a02-940e-44a63bc4927c,83,25.25,0,True
aae41ded-e0cf-5cdd-86d1-c9239297126e,44,12.0,0,True
501e9847-4a97-5627-b9d6-628219b787b6,34,10.0,1,False
f026fb80-9ecd-5f57-a68b-6cfcf8c627cf,16,5.75,1,False
151c2022-0613-5947-a8cf-3008204f21f9,17,5.0,1,False
697474f1-a839-5f5d-8c8e-155883692769,16,4.75,1,False
85dbe97f-3dd4-532c-ab3e-0affae7099d9,16,4.5,1,False
e369e246-5230-58f8-84d3-77f3af5af798,12,4.0,1,False
66a13e7c-f282-51ff-8a38-5a15f3bd5471,9,3.5,1,False
4dd01521-8d74-59ed-ab46-1d8a87fe642d,11,3.5,1,False
ac029007-3a95-5daa-92e6-7538b2f4cab2,11,3.25,1,False
c2eadfb3-05a3-55e3-9d40-4ca45b904fb5,12,3.25,1,False
640f8132-bfc8-5f50-a3e2-36189d18d684,11,3.0,1,False
0e407398-8553-5867-afd2-35b2a01de6f3,11,3.0,1,False
e5dc5899-4064-5cd3-ad31-effa599c97b3,11,2.75,1,False
d21f0702-a423-501d-a6b7-b699d6898325,9,2.75,1,False
000515d5-d0e8-5421-aa4c-4a1fe155e3c8,8,2.5,1,False
b6aa2259-6e47-5a9c-bc2a-fb4d6e79462f,10,2.5,1,False
754337d3-86c0-5781-b04c-b7d7f7d2e470,8,2.25,1,False
7dab9325-f712-5fa5-9a7c-c1d985d25e4a,7,2.25,1,False
13709025-b960-55dc-934a-f68bd100cbb5,7,2.25,1,False
517527ca-73e4-5195-a2ef-f6d7717880e1,8,2.25,1,False
2b3671a4-0788-5e5c-8601-d975d878befa,9,2.25,1,False
76ffa57a-7298-51e3-8b33-4a1bd87abe10,6,2.0,1,False
ae47e6a9-b41c-5a12-900f-394a14ef5094,8,2.0,1,False
71ede65e-9b32-58a1-83b1-e1879eac5c52,6,2.0,1,False
942a7ada-7df7-56de-9193-dcdab301de1c,5,2.0,1,False
1251170d-2e00-55e3-b6ee-e9af65fd3d23,8,2.0,1,False
6395f02a-dd4f-569a-a7b8-4fe1eedbd783,8,2.0,1,False
7e64e3d3-6d3f-51f6-a5d9-22978390a9fb,7,2.0,1,False
ec8608f5-8917-52d7-84ae-3b8c8824332e,7,1.75,1,False
e8cbff4e-af9d-5146-8f4b-012f5ee13389,7,1.75,1,False
7e0bc49a-2c08-5921-898b-571a59ccf88d,7,1.75,1,False
c140d641-c263-5529-8cf8-53693ac6bed4,5,1.75,1,False
af676d31-1cd6-5c9e-a029-de9bd08787aa,7,1.75,1,False
58cbf107-9c79-5d24-99ca-143084392d8d,6,1.75,1,False
f91f427e-ab31-5276-b151-c17e9a157a61,5,1.75,1,False
d58ebc13-c61e-5047-a80c-e2575d64f3e5,4,1.5,1,False
63d83a91-e289-5c4b-a641-567c6d172a3a,6,1.5,1,False
996d0454-b677-5e29-8d60-c54671ad6a3b,5,1.5,1,False
fc309e29-e0f2-5057-bb99-665604dc2635,6,1.5,1,False
1cad3d98-5d6d-51e6-a3f7-35b287b9a13e,5,1.5,1,False
17ec2ea0-0a72-5da0-b8a3-bfd30a45d847,5,1.25,1,False
2c99d9b7-61cc-50f0-9eb1-bd96259017e6,5,1.25,1,False
2d924023-0883-57fd-9676-1120a40293aa,4,1.25,1,False
83060790-1841-5711-babf-08de7d3b29ff,4,1.25,1,False
67e634d5-8ca7-5de5-9771-e04321e3e196,5,1.25,1,False
bc8ac773-8188-52d4-b2d1-46c1d7bfa6fe,3,1.25,1,False
d651110c-e430-595a-991d-d7968eb1d74d,3,1.25,1,False
e37dd8bd-97bc-5b2b-b111-812e14bd0794,3,1.25,1,False
b78e10c7-491f-5fa7-bfc3-da0e25d863e5,5,1.25,1,False
094818ca-45d9-5ba6-a85b-7866e6eca602,5,1.25,1,False
f33f0e3d-a7b3-59c4-b4de-327dd33bfaab,4,1.25,1,False
cfcabe87-4ffb-5303-9f4a-7ec99d9619e6,4,1.0,1,False
dfe01678-e395-584b-b372-03f2cd4bd6c1,4,1.0,1,False
40fe4342-ecd1-5e10-8461-b30d9f31cb1a,4,1.0,1,False
507d4a51-872e-53b7-94bd-b0cc04636061,2,1.0,1,False
23c942df-786a-57cb-8717-f05c313c54e3,1,1.0,1,False
b5437053-7f6d-5721-bcbe-1c9dfac43f19,4,1.0,1,False
33064024-7fd1-556a-bee5-37d750d47df0,4,1.0,1,False
c95c5450-e6d6-55f9-884d-75f7936ca955,2,1.0,1,False
0ca2b895-6a69-54c2-acc0-d5abfd5e1583,4,1.0,1,False
132363f4-78f6-5cf9-9787-646b0547212a,4,1.0,1,False
738d9641-6b44-5ed5-8ee6-acca92bf2e84,4,1.0,1,False
81e30834-a991-5e52-8781-40c0736af5cc,1,0.75,1,False
32734381-83c0-5990-a95b-33bc6572d51d,2,0.75,1,False
94429876-d837-5264-b2ff-5666a9d9a3bf,3,0.75,1,False
85d99df7-4795-57f1-99af-bfc3224a3664,3,0.75,1,False
7f3ba85c-522e-52d4-837b-31f4f8ce4016,3,0.75,1,False
d00266f4-1e66-5c9b-a430-5106b04840e9,3,0.75,1,False
9b877a3b-3083-574b-bb09-f1ce01a9e33b,3,0.75,1,False
267acc41-1451-5585-a434-03720bd80a8a,3,0.75,1,False
4084813b-fbed-5a35-8b38-648f7b351314,3,0.75,1,False
c6085e19-a11f-5821-9218-733f1a039bdf,3,0.75,1,False
1e14cdbf-ab5d-5398-a24d-043c2f53f323,2,0.75,1,False
42215e2e-c4c8-5998-9b99-722d0d6cd269,2,0.75,1,False
136097cc-d489-58fa-9b0c-e3a3c81e0a01,1,0.75,1,False
a065ad05-88e1-5570-8b33-7245c4f40e71,3,0.75,1,False
1bf462a8-b47b-5aa8-bfdd-83839c88dc26,2,0.75,1,False
266e298e-8e19-5769-a1c4-03f735421495,2,0.75,1,False
7c0230c2-15e6-5bb0-b90d-248364f1912b,2,0.75,1,False
a3f8084b-f312-5e87-8095-7b9e96a68cbf,1,0.75,1,False
bb49fb1c-5b96-52bb-ae9a-588bc1c1f1a2,3,0.75,1,False
505be582-45d4-556d-897a-f4f01bf2a30b,3,0.75,1,False
6d505fdb-ab40-527b-a45f-3be399b2d823,2,0.75,1,False
5ae150c2-af05-5777-a7a7-ac5aa27ba3aa,2,0.5,1,False
5ab0882e-a71c-52e5-87e8-9b89eee78eff,2,0.5,1,False
48984239-40ca-5551-9268-14cd793e13ab,2,0.5,1,False
f6c5b80f-161d-5549-8a54-3499730c6e05,2,0.5,1,False
5ca546d6-0cc3-5ccd-9867-aa6b088d9d55,2,0.5,1,False
9529b18e-2ba4-5b15-ae26-87863c548d96,2,0.5,1,False
69468e71-641c-51d4-9a24-bf9b503d8107,2,0.5,1,False
57b4e384-d07d-58f6-bd1f-a67f4bd6d41d,2,0.5,1,False
deea0537-ec9c-5ed0-ac3c-5c2369c22355,2,0.5,1,False
88b77b5c-3223-547a-95fc-3a6db201da33,2,0.5,1,False
8be247f4-0efb-5beb-8145-3d78e47ae3fe,2,0.5,1,False
93195648-e139-58e7-b64b-e341c1171da1,2,0.5,1,False
236db34a-6ebe-50b6-8177-1862ae14a09e,1,0.5,1,False
ac87bd46-01cd-5e50-808e-41c876f351b7,2,0.5,1,False
8c11edd8-059f-5ee6-86e3-70d79c78c32a,1,0.5,1,False
fa518d59-a68b-5de7-b6fa-6d96b64ad977,2,0.5,1,False
d5402d3c-e030-570c-bf5e-98e0bb104ea2,2,0.5,1,False
f06d53e8-9fa9-52ca-86ef-93c6bebce1cf,2,0.5,1,False
2c650562-a3be-55e0-95ba-a4301fd4ddae,2,0.5,1,False
2dfa9373-e151-575e-bc83-45c8a40d796a,2,0.5,1,False
693b7ce1-eefb-566d-a9de-9f93480701cf,2,0.5,1,False
527e899c-3a27-5a20-8156-050cfb09d300,2,0.5,1,False
3d519f04-3a4c-5d40-bc57-8f1c07d114b0,1,0.5,1,False
06552cba-f488-5404-9c0d-279dce694b7e,2,0.5,1,False
0bb599ba-de81-5f70-9eec-cc15a4f2ddf2,2,0.5,1,False
2f988ddc-d305-58bc-9af4-f6f2106c7bf1,2,0.5,1,False
320ed108-a6d4-54dc-b4d4-bf0972812df6,2,0.5,1,False
c418f4be-1b99-56c8-b79a-9c5d8f3374f2,1,0.5,1,False
336e4592-0181-59f5-9ab0-d0615f6c4e14,2,0.5,1,False
c6ca51a6-0b87-59f4-8f4a-af51c8819f01,2,0.5,1,False
cf1b8d7a-6e3e-5fc7-b21e-89e9b711f9b5,2,0.5,1,False
0e1c584a-37fc-5bf2-a49d-6040756a1c4f,2,0.5,1,False
384c1263-e93d-5e1d-8fd1-224113f5ca99,2,0.5,1,False
24f1aad1-1339-53ac-8301-021b59773485,2,0.5,1,False
6281f03e-7c1c-5685-87c3-b38a242826d5,2,0.5,1,False
99a7de11-7ebe-5576-a8f8-45b974c014a0,2,0.5,1,False
8d25aa12-0b83-50fd-97ec-e2a0023d66c1,2,0.5,1,False
a4a6b965-0cc1-56b7-8089-40766e8732c5,1,0.5,1,False
287d40c2-2bc2-57ee-83fb-39d07f2198ee,1,0.5,1,False
d92a84b1-e20d-5090-af53-7201a2f6843d,2,0.5,1,False
2accddd9-71c9-5e59-b83a-69bcecf9a414,2,0.5,1,False
c8c417f4-9507-5692-a96c-6697a79ab70a,2,0.5,1,False
468d47f4-6623-54c5-8755-f34e25a7c3c3,2,0.5,1,False
8f23e999-06ae-579a-966e-0640ae280ff4,2,0.5,1,False
335ed08a-2dd1-5b39-945a-82688fc4a03e,1,0.5,1,False
a9d82d7e-13f7-55dc-bbe3-f1880dbc2a21,2,0.5,1,False
87afb927-220b-568a-9ece-2cb887f74490,2,0.5,1,False
490a1016-2996-5654-83c6-4d4526caedb8,1,0.5,1,False
15ef57e5-518d-54d9-b0f8-02386ef2ecc6,2,0.5,1,False
5050d77c-6d86-589f-849d-d4cb2c16ab72,2,0.5,1,False
b20fccbf-40be-5049-98f0-27e6801c1789,1,0.5,1,False
867c5392-4353-5b56-8da0-111f303132ab,1,0.5,1,False
77f7adc7-58d6-5cd3-915b-16b098e112ef,2,0.5,1,False
98479c4a-ef36-5af0-8566-d2a83765e2c5,2,0.5,1,False
9a85a86e-26ae-5b83-a3b7-51f2160734b0,2,0.5,1,False
bca76886-e55e-5a46-a1e0-8b957d68c3ae,1,0.5,1,False
bc6a07b2-d414-579c-89c6-938a79d3cf42,2,0.5,1,False
0a7f698b-4128-5000-a84b-c50882725808,1,0.5,1,False
fea65414-c29f-5f25-8542-f1115d9b8608,1,0.5,1,False
bb8d3a4b-3e26-5652-909c-4b5f4025ffb0,1,0.5,1,False
ffd58a69-ffa9-5206-813f-cf4b2f193fc8,1,0.25,1,False
114b4faf-2d80-516e-8c1e-1c0ca030f253,1,0.25,1,False
115028b8-268b-5522-b61f-f6778102c366,1,0.25,1,False
0f937278-6b05-54a4-89a3-47ccd2a4fa10,1,0.25,1,False
2403d9f3-63a9-5028-95a0-8d679bb7f9f8,1,0.25,1,False
0d947fca-687a-56fc-acb3-1e5efbdbbb29,1,0.25,1,False
0d2d046c-0dc1-52ef-8db6-0cef1ea78c9d,1,0.25,1,False
0cc614d7-0dc0-51b0-99b5-b15a997b0222,1,0.25,1,False
00c3a34b-adfe-5067-9d15-8d70a1d6ff7c,1,0.25,1,False
036581bc-54da-577d-b3ec-70d34b41afb6,1,0.25,1,False
036a1213-432c-5274-99e9-d5cd272eebad,1,0.25,1,False
0fbbad59-bad0-5c16-b69e-7f395a10b0aa,1,0.25,1,False
f15fb44f-9197-5a6f-b223-c2203093121f,1,0.25,1,False
3d96849a-b0b6-57c7-95a6-451095126c82,1,0.25,1,False
22326760-5c5b-51be-8390-35c858d2e188,1,0.25,1,False
1703c815-988d-5c0d-9cce-a8f23bb87f15,1,0.25,1,False
164d3ade-f357-5d4c-ad98-653784107654,1,0.25,1,False
15a34c4a-f884-5c47-a3ec-7c3d26378d60,1,0.25,1,False
151701ad-a5a3-5258-9272-409fa22f3a0a,1,0.25,1,False
2177b5b8-8f03-5c19-b28f-33a43e907d3c,1,0.25,1,False
2180c838-0146-572b-81c4-ae7533708ef0,1,0.25,1,False
21b26abf-81f1-5c52-93c3-fcd955bea9f7,1,0.25,1,False
200f27c3-a38d-5493-8c53-4d378f513524,1,0.25,1,False
32d0141c-07d4-55b2-80ac-f54835610323,1,0.25,1,False
78e7a9a4-7b9c-5f72-a4da-decdaf81731d,1,0.25,1,False
25b138c3-e0e7-5da9-b301-865f397fc041,1,0.25,1,False
2601877b-43c2-5191-8f25-265fe9ffebc8,1,0.25,1,False
26378a32-0841-54df-80ab-8f9c9d8d2f6e,1,0.25,1,False
264641a5-4ef3-5ab2-a122-7f79bfff740a,1,0.25,1,False
408048bc-4a90-595e-98dc-01ef49c70f27,1,0.25,1,False
7811273d-bc25-5ec8-972d-fb6497b6f200,1,0.25,1,False
f4782d92-2415-5841-9535-a97d3b7c1828,1,0.25,1,False
a96adb85-1a82-5dc1-9eb4-807b952f89a6,1,0.25,1,False
24186555-7fed-5fd3-bc72-4690a8fdb669,1,0.25,1,False
39f298cd-9728-5348-889b-5ed32331f06e,1,0.25,1,False
394bfeeb-13af-5178-b8d0-646f69abe607,1,0.25,1,False
3d7d0f9a-cdc4-5cff-ba49-1525e2a43aa4,1,0.25,1,False
103ca811-6268-5fb4-850a-df73901ef94c,1,0.25,1,False
3d9a6d6c-3a31-5018-ae38-44a05ce774eb,1,0.25,1,False
73f9e27a-3b5c-5add-b9d7-296c7928841b,1,0.25,1,False
3dda69e3-c51b-5e7c-80ba-8ee327b4773a,1,0.25,1,False
3f4c291d-2fe8-5278-8909-5cfc39472680,1,0.25,1,False
390f526e-359b-57ae-b9af-076f83b58021,1,0.25,1,False
35e5cb25-4a8c-525e-b956-cb317df59baa,1,0.25,1,False
ac403a70-d6fd-5cd8-b7f0-fb4e1aefac1f,1,0.25,1,False
40ecd0b2-5f3f-5a8b-9584-5db9a3e10b7c,1,0.25,1,False
40f63b5d-323e-591a-8b83-aa0a2953f497,1,0.25,1,False
42497e32-3681-5b3d-9566-ad5a98d6091f,1,0.25,1,False
42ee186c-3018-572f-80d1-0f3eadf68fd3,1,0.25,1,False
ac2dfcc4-2bc0-5956-b145-6248b9189971,1,0.25,1,False
3c78e682-127a-5e1e-98f4-06b05541278d,1,0.25,1,False
ac4d1ea8-8a61-5917-85e0-98e41114d3d8,1,0.25,1,False
36af16bf-6535-5285-a02b-993900c22b61,1,0.25,1,False
3b078f93-27ff-594f-bd17-2c4c8930b27a,1,0.25,1,False
3aa48dfb-a2b0-5d59-a3a5-fbaa849efc7a,1,0.25,1,False
3a874c9b-31ab-5f72-bebb-945f45836609,1,0.25,1,False
2c8b3d8c-5022-5ff4-91e7-4545648f7376,1,0.25,1,False
3926548a-d67e-56ff-a326-e157bc3b7ef9,1,0.25,1,False
6ac298b9-f40f-55d5-8472-3507aa2c6400,1,0.25,1,False
3736d8e6-ce73-57a4-98d2-efa42d0eba24,1,0.25,1,False
3b7f1806-7235-51db-be39-3d062c5e31a6,1,0.25,1,False
36354b89-7d8d-5834-92de-e2397f43a792,1,0.25,1,False
36302949-66b4-5a5e-9150-d220f51c6061,1,0.25,1,False
3270f4dd-662f-5f26-9225-dcb42f4bb7d0,1,0.25,1,False
3366d421-dac1-5e70-bd94-d66bf738177f,1,0.25,1,False
35099447-1527-58c7-8b71-ad628ec9dfa3,1,0.25,1,False
34231cd2-5eef-5135-9216-364902974c9f,1,0.25,1,False
341d2ec6-d04f-5977-af4b-8e410ca85d9b,1,0.25,1,False
340d9c25-56a9-56b1-8fd2-c0704883a4d2,1,0.25,1,False
734bd0b9-a828-5295-a356-0a57b2918986,1,0.25,1,False
3b339fbc-d69e-524c-9764-bb5da8e9cb46,1,0.25,1,False
4852b4c1-e026-5783-b3f6-a50e624b3f32,1,0.25,1,False
60917c4c-9693-53ee-9922-53d222dbc96f,1,0.25,1,False
c3aa81dc-6c5e-58b6-a48d-cdf86763362b,1,0.25,1,False
7413f52c-f4b2-5289-8a11-172336754a96,1,0.25,1,False
0b560bac-e8bf-5597-8e86-ce37bad0907b,1,0.25,1,False
5934565f-6bab-56ef-afef-2031eac289ab,1,0.25,1,False
58e82834-7d97-5ba0-86c5-e19375852e35,1,0.25,1,False
50863a83-e151-59c4-b9b0-f8bc987bb300,1,0.25,1,False
1de6198a-c95c-5bd1-9962-1d65cb3f5408,1,0.25,1,False
